,basin,TC_num,days_since_1980,years_since_1980,year,month,max_sw,min_sw,mean_sw,category,lat,lon,lifetime
1982-09-17 00:00:00,WP,193,990.0,2.7104722792607805,1982,9,36.166668,19.5,33.271927,0,27.5,159.3000030517578,0.006160164271047228
1982-09-21 06:00:00,WP,195,994.25,2.7221081451060916,1982,9,30.0,25.0,29.11111,-1,18.6,139.3000030517578,0.0027378507871321013
1982-09-30 12:00:00,NA,197,1003.5,2.747433264887064,1982,9,60.0,30.0,42.47619,0,24.8,294.5999984741211,0.006844626967830253
1982-10-02 06:00:00,WP,196,1005.25,2.7522245037645447,1982,10,161.16666,27.833334,110.16037,5,12.3,147.5,0.01779603011635866
1982-10-10 00:00:00,WP,198,1013.0,2.7734428473648185,1982,10,26.40643,21.814007,25.028706,-1,13.5,148.5,0.0013689253935660506
1982-10-11 06:00:00,WP,199,1014.25,2.776865160848734,1982,10,127.83332,19.5,68.75925,4,16.2,139.89999389648438,0.021218343600273786
1982-10-13 12:00:00,WP,202,1016.5,2.783025325119781,1982,10,33.295063,21.814007,25.59165,-1,21.6,136.6999969482422,0.01026694045174538
1982-10-15 06:00:00,WP,201,1018.25,2.787816563997262,1982,10,20.0,15.0,18.0,-1,18.3,137.8000030517578,0.0027378507871321013
1982-10-16 00:00:00,WP,200,1019.0,2.7898699520876113,1982,10,111.16666,19.5,53.72807,3,14.5,152.39999389648438,0.03216974674880219
1982-10-18 18:00:00,WP,203,1021.75,2.7973990417522243,1982,10,33.295063,21.814007,27.095295,-1,18.6,104.5999984741211,0.0013689253935660506
1982-10-27 06:00:00,SI,204,1030.25,2.8206707734428473,1982,10,31.818182,22.727272,27.909092,-1,-9.0,56.0,0.008213552361396304
1982-10-31 00:00:00,SP,205,1034.0,2.830937713894593,1982,10,68.181816,34.090908,50.27911,1,-9.5,172.0,0.019164955509924708
1982-11-06 12:00:00,SP,206,1040.5,2.8487337440109513,1982,11,45.454544,34.090908,35.9596,0,-9.0,181.0,0.015058179329226557
1982-11-24 18:00:00,WP,207,1058.75,2.898699520876112,1982,11,111.16666,19.5,55.07632,3,7.0,172.5,0.03627652292950034
1982-12-01 06:00:00,SI,208,1065.25,2.916495550992471,1982,12,70.454544,22.727272,35.874126,1,-8.7,56.70000076293945,0.02190280629705681
1982-12-08 00:00:00,WP,209,1072.0,2.9349760438056127,1982,12,61.166664,27.833334,40.903507,0,12.3,125.9000015258789,0.006160164271047228
1982-12-10 12:00:00,SP,210,1074.5,2.941820670773443,1982,12,68.181816,34.090908,44.37063,1,-8.5,200.8000030517578,0.02190280629705681
1982-12-19 06:00:00,SI,211,1083.25,2.9657768651608487,1982,12,31.818182,22.727272,26.767677,-1,-12.9,64.0,0.0027378507871321013
1982-12-24 06:00:00,SI,212,1088.25,2.979466119096509,1982,12,59.090908,31.818182,49.601276,0,-11.0,70.0,0.019164955509924708
1983-01-02 00:00:00,SI,213,1097.0,3.0034223134839153,1983,1,102.27273,22.727272,58.130596,3,-10.8,111.5,0.023956194387405885
1983-01-09 12:00:00,SI,214,1104.5,3.023956194387406,1983,1,70.454544,22.727272,45.90909,1,-8.5,49.0,0.018480492813141684
1983-01-14 12:00:00,SP,215,1109.5,3.0376454483230666,1983,1,39.772728,22.727272,28.2444,0,-16.3,146.89999389648438,0.02327173169062286
1983-01-20 00:00:00,SP,216,1115.0,3.052703627652293,1983,1,90.90909,34.090908,47.270382,2,-14.8,174.0,0.03285420944558522
1983-01-21 12:00:00,SP,217,1116.5,3.056810403832991,1983,1,73.86364,34.090908,51.378544,1,-10.0,218.0,0.02053388090349076
1983-02-10 18:00:00,SP,218,1136.75,3.112251882272416,1983,2,125.0,22.727272,70.92207,4,-10.6,158.0,0.059548254620123205
1983-02-20 00:00:00,SP,219,1146.0,3.137577002053388,1983,2,113.63637,34.090908,68.200455,4,-15.0,214.0,0.02053388090349076
1983-02-23 12:00:00,SP,220,1149.5,3.1471594798083506,1983,2,125.0,34.090908,63.189476,4,-14.0,177.0,0.030116358658453114
1983-02-25 12:00:00,SP,221,1151.5,3.152635181382615,1983,2,51.136364,34.090908,38.66106,0,-12.0,196.0,0.02327173169062286
1983-02-27 12:00:00,SP,223,1153.5,3.158110882956879,1983,2,45.454544,34.090908,36.188812,0,-13.1,204.39999389648438,0.004106776180698152
1983-02-28 03:00:00,SI,222,1154.125,3.1598220396988363,1983,2,73.86364,17.045454,41.221027,1,-13.1,124.9000015258789,0.017111567419575632
1983-03-07 00:00:00,SP,224,1161.0,3.1786447638603694,1983,3,113.63637,34.090908,80.71475,4,-11.0,213.0,0.02327173169062286
1983-03-20 00:00:00,SP,225,1174.0,3.2142368240930868,1983,3,56.818184,34.090908,45.56541,0,-12.6,223.8000030517578,0.013689253935660506
1983-03-23 12:00:00,SP,226,1177.5,3.2238193018480494,1983,3,102.27273,34.090908,54.519917,3,-12.0,177.5,0.030116358658453114
1983-03-28 00:00:00,SP,227,1182.0,3.2361396303901437,1983,3,113.63637,34.090908,65.27972,4,-10.0,202.0,0.02190280629705681
1983-04-02 00:00:00,SI,228,1187.0,3.249828884325804,1983,4,73.86364,22.727272,44.537483,1,-10.0,124.69999694824219,0.019164955509924708
1983-04-08 00:00:00,SP,229,1193.0,3.266255989048597,1983,4,113.63637,45.454544,83.487946,4,-12.2,221.5,0.01642710472279261
1983-04-15 00:00:00,SP,230,1200.0,3.2854209445585214,1983,4,90.90909,34.090908,59.370625,2,-9.0,228.0,0.02190280629705681
1983-04-21 00:00:00,SI,231,1206.0,3.3018480492813143,1983,4,90.90909,22.727272,59.478016,2,-13.7,81.5,0.030800821355236138
1983-04-22 06:00:00,SI,232,1207.25,3.305270362765229,1983,4,73.86364,22.727272,48.555473,1,-9.8,96.0,0.019849418206707735
1983-06-25 06:00:00,WP,233,1271.25,3.4804928131416837,1983,6,19.5,19.5,19.5,-1,15.6,109.80000305175781,0.0013689253935660506
1983-07-10 18:00:00,WP,235,1286.75,3.522929500342231,1983,7,69.5,19.5,50.214287,1,13.9,118.9000015258789,0.006844626967830253
1983-07-12 18:00:00,WP,234,1288.75,3.5284052019164958,1983,7,86.166664,19.5,59.397953,2,11.2,129.1999969482422,0.01642710472279261
1983-07-22 18:00:00,WP,236,1298.75,3.5557837097878164,1983,7,144.49998,27.833334,97.108696,5,16.1,131.8000030517578,0.007529089664613279
1983-08-05 06:00:00,WP,237,1312.25,3.5927446954141,1983,8,161.16666,19.5,97.03821,5,9.4,140.39999389648438,0.03696098562628337
1983-08-12 00:00:00,WP,239,1319.0,3.6112251882272415,1983,8,52.833332,27.833334,33.233334,0,24.5,145.0,0.008213552361396304
1983-08-13 12:00:00,WP,238,1320.5,3.6153319644079396,1983,8,27.833334,27.833334,27.833338,-1,19.7,119.80000305175781,0.004791238877481177
1983-08-15 12:00:00,NA,240,1322.5,3.620807665982204,1983,8,100.0,20.0,48.520832,3,27.3,269.5,0.01574264202600958
1983-08-20 06:00:00,WP,241,1327.25,3.6338124572210813,1983,8,27.833334,19.5,22.736437,-1,17.3,132.3000030517578,0.014373716632443531
1983-08-23 18:00:00,NA,242,1330.75,3.643394934976044,1983,8,70.0,20.0,39.34694,1,26.0,284.0,0.01574264202600958
1983-08-25 06:00:00,WP,243,1332.25,3.647501711156742,1983,8,30.0,20.0,23.882353,-1,25.5,128.10000610351562,0.0054757015742642025
1983-08-31 06:00:00,WP,244,1338.25,3.6639288158795345,1983,8,144.49998,19.5,68.9,5,10.8,157.10000610351562,0.025325119780971937
1983-09-10 12:00:00,NA,245,1348.5,3.691991786447639,1983,9,65.0,25.0,46.410255,1,30.2,295.5999984741211,0.013004791238877482
1983-09-20 12:00:00,WP,246,1358.5,3.7193702943189595,1983,9,144.49998,19.5,108.980865,5,11.0,143.6999969482422,0.02053388090349076
1983-09-26 18:00:00,NA,247,1364.75,3.736481861738535,1983,9,55.0,30.0,46.21212,0,28.0,287.0,0.010951403148528405
1983-09-29 00:00:00,WP,248,1367.0,3.7426420260095825,1983,9,77.83333,19.5,43.710526,1,19.3,114.9000015258789,0.006160164271047228
1983-09-30 18:00:00,WP,249,1368.75,3.747433264887064,1983,9,33.295063,21.814007,31.366247,-1,14.5,118.5,0.008213552361396304
1983-10-07 00:00:00,WP,250,1375.0,3.7645448323066395,1983,10,36.166668,19.5,30.166664,0,11.3,113.69999694824219,0.004791238877481177
1983-10-08 00:00:00,WP,252,1376.0,3.7672826830937716,1983,10,61.166664,27.833334,50.05556,0,20.0,138.0,0.00889801505817933
1983-10-11 00:00:00,WP,251,1379.0,3.7754962354551678,1983,10,52.833332,27.833334,41.311592,0,15.7,121.5,0.007529089664613279
1983-10-16 18:00:00,WP,253,1384.75,3.7912388774811774,1983,10,27.833334,19.5,21.833334,-1,10.3,110.30000305175781,0.0013689253935660506
1983-10-22 00:00:00,WP,254,1390.0,3.805612594113621,1983,10,44.5,19.5,34.635136,0,16.9,116.5,0.012320328542094456
1983-10-22 00:00:00,SI,255,1390.0,3.805612594113621,1983,10,85.22727,22.727272,45.131874,2,-7.6,88.5999984741211,0.02737850787132101
1983-10-27 18:00:00,WP,257,1395.75,3.8213552361396306,1983,10,33.295063,21.814007,25.923018,-1,10.8,119.0,0.006160164271047228
1983-11-01 00:00:00,WP,256,1400.0,3.8329911019849416,1983,11,144.49998,19.5,99.14052,5,11.2,143.0,0.017111567419575632
1983-11-09 00:00:00,WP,258,1408.0,3.8548939082819986,1983,11,36.166668,27.833334,32.07576,0,18.8,151.6999969482422,0.0034223134839151265
1983-11-11 09:00:00,SI,259,1410.375,3.8613963039014374,1983,11,35.0,25.0,29.884615,0,-8.4,91.5999984741211,0.008555783709787816
1983-11-18 00:00:00,WP,260,1417.0,3.8795345653661877,1983,11,144.49998,27.833334,83.91799,5,12.5,131.0,0.021218343600273786
1983-11-19 00:00:00,WP,261,1418.0,3.8822724161533197,1983,11,77.83333,19.5,55.15656,1,9.4,113.0999984741211,0.010951403148528405
1983-11-26 00:00:00,SI,263,1425.0,3.9014373716632442,1983,11,102.27273,28.409092,52.306152,3,-10.5,112.80000305175781,0.011293634496919919
1983-11-28 00:00:00,WP,262,1427.0,3.9069130732375084,1983,11,44.5,19.5,37.064102,0,17.3,128.60000610351562,0.004106776180698152
1983-12-03 00:00:00,WP,264,1432.0,3.920602327173169,1983,12,36.166668,36.166668,36.166664,0,16.5,131.5,0.0034223134839151265
1983-12-04 00:00:00,WP,265,1433.0,3.923340177960301,1983,12,43.628014,26.40643,34.570736,0,19.0,134.5,0.0027378507871321013
1983-12-05 06:00:00,SI,266,1434.25,3.926762491444216,1983,12,104.545456,27.272728,74.760765,3,-9.9,65.30000305175781,0.019164955509924708
1983-12-09 06:00:00,SP,267,1438.25,3.937713894592745,1983,12,51.136364,22.727272,32.137787,0,-14.4,147.8000030517578,0.010609171800136893
1983-12-16 00:00:00,WP,268,1445.0,3.9561943874058865,1983,12,52.833332,27.833334,38.22549,0,12.0,135.0,0.0054757015742642025
1983-12-17 18:00:00,WP,269,1446.75,3.9609856262833674,1983,12,33.295063,21.814007,29.537626,-1,7.5,129.0,0.0034223134839151265
1983-12-18 23:00:00,SI,270,1447.9583333333333,3.9642938626511524,1983,12,56.818184,22.727272,34.50413,0,-6.1,129.60000610351562,0.0054757015742642025
1983-12-19 12:00:00,SI,271,1448.5,3.9657768651608487,1983,12,104.545456,27.272728,45.82027,3,-9.1,70.69999694824219,0.02943189596167009
1983-12-25 00:00:00,SI,272,1454.0,3.980835044490075,1983,12,54.0,22.0,35.591835,0,-13.1,82.5,0.01642710472279261
1983-12-27 18:00:00,SP,273,1456.75,3.9883641341546885,1983,12,51.136364,34.090908,44.209953,0,-15.8,170.3000030517578,0.006844626967830253
1984-01-02 06:00:00,SI,274,1462.25,4.003422313483915,1984,1,62.5,28.409092,44.7314,0,-13.5,107.80000305175781,0.02190280629705681
1984-01-04 12:00:00,SI,275,1464.5,4.009582477754963,1984,1,40.909092,22.727272,28.729609,0,-15.0,44.0,0.013004791238877482
1984-01-11 00:00:00,SP,276,1471.0,4.027378507871321,1984,1,79.545456,22.727272,46.19565,1,-18.5,148.5,0.02327173169062286
1984-01-18 00:00:00,SI,277,1478.0,4.046543463381246,1984,1,59.090908,27.272728,44.859818,0,-14.7,59.70000076293945,0.03627652292950034
1984-01-21 06:00:00,SI,278,1481.25,4.055441478439425,1984,1,40.909092,22.727272,35.064938,0,-16.7,71.69999694824219,0.01163586584531143
1984-01-23 00:00:00,SI,279,1483.0,4.060232717316906,1984,1,73.86364,22.727272,46.533127,1,-9.0,90.9000015258789,0.019849418206707735
1984-01-29 12:00:00,SI,280,1489.5,4.078028747433265,1984,1,40.909092,22.727272,34.952984,0,-14.0,56.70000076293945,0.009582477754962354
1984-02-01 00:00:00,SP,281,1492.0,4.084873374401095,1984,2,73.86364,34.090908,52.856266,1,-15.0,159.89999389648438,0.012320328542094456
1984-02-02 00:00:00,SI,282,1493.0,4.087611225188227,1984,2,90.90909,22.727272,44.4871,2,-11.5,114.5,0.024640657084188913
1984-02-03 12:00:00,SI,283,1494.5,4.091718001368926,1984,2,104.545456,27.272728,75.33865,3,-9.4,101.0999984741211,0.0513347022587269
1984-02-03 18:00:00,SP,284,1494.75,4.092402464065708,1984,2,68.181816,28.409092,45.909077,1,-14.7,152.3000030517578,0.018480492813141684
1984-02-07 12:00:00,SI,285,1498.5,4.102669404517454,1984,2,59.090908,22.727272,35.4224,0,-12.2,72.19999694824219,0.03353867214236824
1984-02-07 18:00:00,SI,287,1498.75,4.103353867214237,1984,2,27.272728,27.272728,27.272728,-1,-12.2,70.69999694824219,0.0027378507871321013
1984-02-11 06:00:00,SI,288,1502.25,4.112936344969199,1984,2,59.090908,22.727272,37.754406,0,-18.7,40.5,0.022587268993839837
1984-02-13 00:00:00,SI,286,1504.0,4.117727583846681,1984,2,40.909092,27.272728,32.79221,0,-16.8,72.69999694824219,0.002053388090349076
1984-02-17 12:00:00,SI,289,1508.5,4.1300479123887746,1984,2,107.954544,34.090908,78.75696,3,-16.2,120.0,0.01642710472279261
1984-02-20 00:00:00,SP,291,1511.0,4.136892539356605,1984,2,51.136364,34.090908,39.152893,0,-19.5,163.0,0.010951403148528405
1984-02-20 09:00:00,SP,290,1511.375,4.13791923340178,1984,2,73.86364,22.727272,42.542614,1,-17.4,148.39999389648438,0.016084873374401096
1984-02-25 21:00:00,SI,292,1516.875,4.152977412731006,1984,2,102.27273,22.727272,53.822323,3,-14.0,123.69999694824219,0.018480492813141684
1984-03-02 02:00:00,SI,293,1522.0833333333333,4.167237052247319,1984,3,68.181816,22.727272,37.973484,1,-11.9,131.10000610351562,0.00787132101300479
1984-03-05 21:00:00,SP,294,1525.875,4.177618069815195,1984,3,79.545456,22.727272,45.351242,1,-11.6,151.39999389648438,0.014715947980835045
1984-03-06 12:00:00,SI,295,1526.5,4.179329226557153,1984,3,102.27273,22.727272,48.495087,3,-8.6,101.4000015258789,0.03764544832306639
1984-03-16 00:00:00,SP,296,1536.0,4.205338809034908,1984,3,51.136364,34.090908,39.469704,0,-13.5,173.60000610351562,0.015058179329226557
1984-03-16 18:00:00,SP,297,1536.75,4.207392197125257,1984,3,136.36363,22.727272,77.16523,4,-12.0,148.5,0.01973534109057723
1984-03-23 00:00:00,SP,298,1543.0,4.224503764544832,1984,3,45.454544,34.090908,37.33234,0,-16.0,174.0,0.02053388090349076
1984-04-04 00:00:00,SP,300,1555.0,4.257357973990418,1984,4,68.181816,22.727272,45.261578,1,-13.5,153.39999389648438,0.016313027606662103
1984-04-04 06:00:00,SI,299,1555.25,4.258042436687201,1984,4,104.545456,22.727272,58.212128,3,-11.8,75.0,0.025325119780971937
1984-06-09 06:00:00,WP,301,1621.25,4.438740588637919,1984,6,27.833334,19.5,23.217949,-1,14.1,112.30000305175781,0.004106776180698152
1984-06-19 18:00:00,WP,302,1631.75,4.467488021902806,1984,6,52.833332,19.5,39.67007,0,21.7,131.60000610351562,0.01642710472279261
1984-07-01 18:00:00,WP,303,1643.75,4.500342231348392,1984,7,94.5,27.833334,55.53175,2,17.1,123.9000015258789,0.006844626967830253
1984-07-08 00:00:00,WP,304,1650.0,4.517453798767967,1984,7,44.5,19.5,36.67949,0,19.0,115.5,0.004106776180698152
1984-07-08 00:00:00,WP,305,1650.0,4.517453798767967,1984,7,94.5,19.5,54.870365,2,20.0,146.0,0.021218343600273786
1984-07-24 18:00:00,WP,306,1666.75,4.563312799452429,1984,7,127.83332,19.5,76.64286,4,21.0,154.8000030517578,0.021218343600273786
1984-07-26 00:00:00,WP,307,1668.0,4.566735112936345,1984,7,94.5,27.833334,55.7585,2,26.0,137.5,0.01642710472279261
1984-08-02 00:00:00,WP,309,1675.0,4.58590006844627,1984,8,21.814007,21.814007,21.814009,-1,16.0,137.0,0.0034223134839151265
1984-08-06 06:00:00,WP,308,1679.25,4.597535934291581,1984,8,44.5,19.5,41.055557,0,20.1,125.5999984741211,0.004791238877481177
1984-08-09 06:00:00,WP,311,1682.25,4.605749486652978,1984,8,33.295063,21.814007,25.866142,-1,19.5,115.0,0.0054757015742642025
1984-08-10 12:00:00,WP,310,1683.5,4.609171800136893,1984,8,30.0,20.0,27.62963,-1,13.4,129.60000610351562,0.00889801505817933
1984-08-14 00:00:00,WP,314,1687.0,4.618754277891855,1984,8,33.295063,21.814007,30.585533,-1,20.5,135.0,0.008213552361396304
1984-08-16 00:00:00,WP,312,1689.0,4.6242299794661195,1984,8,77.83333,36.166668,65.31699,1,22.0,132.60000610351562,0.017111567419575632
1984-08-16 00:00:00,WP,313,1689.0,4.6242299794661195,1984,8,52.833332,19.5,40.662792,0,20.1,118.30000305175781,0.014373716632443531
1984-08-18 06:00:00,NA,315,1691.25,4.630390143737166,1984,8,50.0,25.0,36.62963,0,33.0,295.0,0.00889801505817933
1984-08-23 00:00:00,WP,316,1696.0,4.643394934976044,1984,8,20.0,20.0,20.0,-1,19.1,142.6999969482422,0.0054757015742642025
1984-08-23 00:00:00,WP,317,1696.0,4.643394934976044,1984,8,43.628014,33.295063,39.212227,0,41.5,146.0,0.004106776180698152
1984-08-27 06:00:00,WP,319,1700.25,4.655030800821355,1984,8,111.16666,19.5,57.380653,3,11.4,144.39999389648438,0.02737850787132101
1984-08-28 00:00:00,WP,318,1701.0,4.657084188911704,1984,8,69.5,27.833334,40.48765,1,17.5,125.0,0.00889801505817933
1984-08-28 18:00:00,NA,320,1701.75,4.6591375770020536,1984,8,45.0,25.0,29.876923,0,10.5,309.0,0.02190280629705681
1984-08-30 12:00:00,NA,321,1703.5,4.663928815879535,1984,8,35.0,20.0,26.860466,0,13.1,319.0,0.014373716632443531
1984-08-31 00:00:00,NA,322,1704.0,4.6652977412731005,1984,8,50.0,25.0,39.565216,0,36.6,293.0999984741211,0.007529089664613279
1984-09-08 12:00:00,NA,323,1712.5,4.6885694729637235,1984,9,115.0,35.0,66.9375,4,28.5,282.5999984741211,0.021218343600273786
1984-09-14 00:00:00,WP,324,1718.0,4.70362765229295,1984,9,77.83333,19.5,49.621952,1,21.5,171.8000030517578,0.013689253935660506
1984-09-14 00:00:00,NA,325,1718.0,4.70362765229295,1984,9,55.0,25.0,37.0,0,20.3,263.9000015258789,0.004106776180698152
1984-09-15 12:00:00,NA,326,1719.5,4.707734428473648,1984,9,55.0,25.0,41.463413,0,13.7,338.70000076293945,0.013689253935660506
1984-09-16 18:00:00,NA,327,1720.75,4.711156741957564,1984,9,45.0,30.0,33.904762,0,28.6,294.5,0.006844626967830253
1984-09-23 00:00:00,NA,329,1727.0,4.728268309377139,1984,9,65.0,30.0,42.962025,1,31.3,301.70000076293945,0.026694045174537988
1984-09-25 00:00:00,WP,328,1729.0,4.733744010951403,1984,9,36.166668,19.5,24.5,0,17.3,113.30000305175781,0.0013689253935660506
1984-09-25 12:00:00,NA,332,1729.5,4.7351129363449695,1984,9,50.0,25.0,40.612244,0,23.4,287.0,0.01642710472279261
1984-09-27 12:00:00,WP,330,1731.5,4.740588637919234,1984,9,36.166668,19.5,28.944445,0,22.4,140.6999969482422,0.013004791238877482
1984-09-28 06:00:00,WP,331,1732.25,4.742642026009582,1984,9,44.5,27.833334,38.38889,0,23.9,151.89999389648438,0.00889801505817933
1984-10-07 06:00:00,NA,335,1741.25,4.767282683093772,1984,10,90.0,25.0,58.846848,2,24.1,291.0999984741211,0.03764544832306639
1984-10-07 18:00:00,WP,333,1741.75,4.768651608487337,1984,10,69.5,19.5,50.293655,1,21.8,152.1999969482422,0.006844626967830253
1984-10-11 06:00:00,WP,334,1745.25,4.7782340862423,1984,10,69.5,27.833334,46.311596,1,20.2,152.3000030517578,0.007529089664613279
1984-10-11 06:00:00,WP,336,1745.25,4.7782340862423,1984,10,27.833334,19.5,25.525642,-1,13.7,143.10000610351562,0.004106776180698152
1984-10-12 06:00:00,WP,337,1746.25,4.780971937029432,1984,10,27.833334,19.5,23.388891,-1,12.5,109.9000015258789,0.0006844626967830253
1984-10-17 12:00:00,WP,340,1751.5,4.795345653661875,1984,10,33.295063,26.40643,31.228474,-1,11.7,133.0,0.0013689253935660506
1984-10-19 06:00:00,WP,338,1753.25,4.800136892539356,1984,10,111.16666,19.5,73.55405,3,13.3,148.0,0.012320328542094456
1984-10-19 06:00:00,WP,341,1753.25,4.800136892539356,1984,10,26.40643,21.814007,23.191736,-1,12.4,126.19999694824219,0.0013689253935660506
1984-10-23 06:00:00,WP,342,1757.25,4.811088295687885,1984,10,161.16666,19.5,116.703384,5,9.7,152.1999969482422,0.019849418206707735
1984-10-24 06:00:00,WP,339,1758.25,4.813826146475017,1984,10,61.166664,19.5,51.692978,0,13.4,116.19999694824219,0.019164955509924708
1984-10-24 12:00:00,WP,343,1758.5,4.8145106091718,1984,10,33.295063,21.814007,31.268997,-1,17.7,127.19999694824219,0.0054757015742642025
1984-11-01 06:00:00,WP,344,1766.25,4.835728952772074,1984,11,136.16666,19.5,71.46969,4,5.8,143.0,0.018480492813141684
1984-11-05 18:00:00,NA,345,1770.75,4.848049281314168,1984,11,80.0,15.0,60.615383,1,14.7,291.1999969482422,0.02190280629705681
1984-11-09 00:00:00,WP,346,1774.0,4.856947296372348,1984,11,127.83332,27.833334,72.31746,4,13.8,153.6999969482422,0.03559206023271732
1984-11-15 00:00:00,WP,347,1780.0,4.87337440109514,1984,11,111.16666,27.833334,78.13945,3,7.2,152.10000610351562,0.01642710472279261
1984-11-20 06:00:00,SI,348,1785.25,4.887748117727583,1984,11,40.909092,22.727272,27.005348,0,-15.0,51.0,0.0054757015742642025
1984-12-03 12:00:00,SI,350,1798.5,4.924024640657084,1984,12,50.0,22.727272,34.42149,0,-14.1,78.0999984741211,0.018480492813141684
1984-12-03 18:00:00,SI,351,1798.75,4.924709103353867,1984,12,73.86364,22.727272,46.07438,1,-5.3,102.0,0.026009582477754964
1984-12-05 06:00:00,WP,349,1800.25,4.928815879534565,1984,12,127.83332,19.5,71.12963,4,9.2,136.89999389648438,0.015058179329226557
1984-12-12 12:00:00,NA,352,1807.5,4.9486652977412735,1984,12,70.0,25.0,57.206184,1,34.5,299.5,0.03285420944558522
1984-12-19 18:00:00,SI,353,1814.75,4.968514715947981,1984,12,96.59091,28.409092,56.424244,3,-16.4,129.0,0.022587268993839837
1984-12-25 21:00:00,SP,355,1820.875,4.985284052019165,1984,12,62.5,28.409092,46.384296,0,-14.4,148.3000030517578,0.022245037645448322
